timestamp,text
29:12,"Minute 29:12. Pep gesturing furiously."
29:13,"Walker drives forward, cross blocked."
29:14,"Minute 29:14. Fans react wildly."
29:15,"City corner whipped in, cleared by Inter."
29:16,"Minute 29:16. Crowd reacts loudly."
29:17,"De Bruyne collects rebound, passes sideways."
29:18,"Minute 29:18. Tactical stalemate continues."
29:19,"Haaland drives forward, blocked instantly."
29:20,"29:20 minutes gone. Pep furious at missed chance."
29:21,"City recycle possession, patience high."
29:22,"Minute 29:22. Crowd reacting intensely."
29:23,"Walker drives forward, cross blocked."
29:24,"Minute 29:24. Fans groaning loudly."
29:25,"De Bruyne dribbles into box, blocked."
29:26,"Minute 29:26. Still 0-0."
29:27,"Rodri passes sideways, City retain possession."
29:28,"Minute 29:28. Pep shouting instructions."
29:29,"Haaland offside on counterattack."
29:30,"30:00 minutes gone. Crowd intensity high. Still 0-0."
30:01,"City possession, probing through midfield cautiously."
30:02,"Minute 30:02. Crowd buzzing at every touch."
30:03,"De Bruyne dribbles, blocked instantly by Bastoni."
30:04,"Minute 30:04. Fans groan at missed opportunity."
30:05,"Walker overlaps, cross blocked again."
30:06,"Minute 30:06. Pep shouting instructions."
30:07,"Haaland tries shot from edge, blocked by Onana."
30:08,"Minute 30:08. Crowd reacts wildly."
30:09,"Rodri switches play wide, cross blocked."
30:10,"30:10 minutes gone. Still 0-0."
30:11,"City corner whipped in, cleared by Inter defenders."
30:12,"Minute 30:12. Pep furious at wasted chance."
30:13,"De Bruyne collects rebound, passes sideways."
30:14,"Minute 30:14. Crowd roars at midfield play."
30:15,"Walker drives forward, cross blocked."
30:16,"Minute 30:16. Fans buzzing."
30:17,"Haaland tries diagonal pass, blocked."
30:18,"Minute 30:18. Tactical stalemate continues."
30:19,"City recycle possession calmly."
30:20,"30:20 minutes gone. Pep gesturing furiously."
30:21,"De Bruyne dribbles into box, blocked."
30:22,"Minute 30:22. Crowd reacts loudly."
30:23,"Walker overlaps, cross blocked."
30:24,"Minute 30:24. Still 0-0."
30:25,"Rodri passes sideways, City retain possession."
30:26,"Minute 30:26. Fans react intensely."
30:27,"Haaland offside on quick counter."
30:28,"Minute 30:28. Crowd groans."
30:29,"City corner incoming, ball whipped in, cleared."
30:30,"30:30 minutes gone. Tactical war continues."
30:31,"De Bruyne collects rebound, passes sideways."
30:32,"Minute 30:32. Pep furious on sideline."
30:33,"Walker drives forward, cross blocked."
30:34,"Minute 30:34. Crowd reacting wildly."
30:35,"Haaland tries shot from edge, blocked instantly."
30:36,"Minute 30:36. Fans scream in frustration."
30:37,"City recycle possession calmly through midfield."
30:38,"Minute 30:38. Pep gesturing furiously."
30:39,"De Bruyne dribbles, blocked by Inter defense."
30:40,"31:00 minutes gone. Still 0-0."
31:01,"Walker drives forward, cross blocked."
31:02,"Minute 31:02. Crowd reacts wildly."
31:03,"Corner City whipped in, header cleared by Inter defenders."
31:04,"Minute 31:04. Tactical stalemate continues."
31:05,"Rodri collects rebound, passes sideways."
31:06,"Minute 31:06. Pep furious at wasted chance."
31:07,"Haaland drives forward, blocked by Bastoni."
31:08,"Minute 31:08. Crowd reacts loudly."
31:09,"City recycle possession, patience high."
31:10,"31:10 minutes gone. Fans buzzing with tension."
31:11,"De Bruyne dribbles into box, blocked again."
31:12,"Minute 31:12. Crowd reacts wildly."
31:13,"Walker drives forward, cross blocked."
31:14,"Minute 31:14. Pep furious again."
31:15,"Haaland offside on counterattack."
31:16,"Minute 31:16. Crowd groans loudly."
31:17,"City recycle possession calmly through midfield."
31:18,"Minute 31:18. Still 0-0."
31:19,"De Bruyne dribbles, blocked instantly by Inter defense."
31:20,"31:20 minutes gone. Crowd reacts to every touch."
31:21,"Rodri long ball to Grealish, intercepted."
31:22,"Minute 31:22. Pep gesturing furiously."
31:23,"Walker drives forward, cross blocked."
31:24,"Minute 31:24. Fans react wildly."
31:25,"City corner whipped in, cleared by Inter."
31:26,"Minute 31:26. Crowd reacts loudly."
31:27,"De Bruyne collects rebound, passes sideways."
31:28,"Minute 31:28. Tactical stalemate continues."
31:29,"Haaland drives forward, blocked instantly."
31:30,"31:30 minutes gone. Still 0-0."
31:31,"City recycle possession, patience high."
31:32,"Minute 31:32. Pep gesturing furiously."
31:33,"Walker drives forward, cross blocked."
31:34,"Minute 31:34. Crowd reacts wildly."
31:35,"De Bruyne dribbles into box, blocked by Bastoni."
31:36,"Minute 31:36. Fans groaning."
31:37,"Rodri passes sideways, City retain possession."
31:38,"Minute 31:38. Pep shouting instructions."
31:39,"Haaland offside on counter."
31:40,"32:00 minutes gone. Crowd intensity high."
32:01,"Walker drives forward, cross blocked again."
32:02,"Minute 32:02. Fans reacting wildly."
32:03,"City corner whipped in, header cleared."
32:04,"Minute 32:04. Tactical war continues."
32:05,"De Bruyne collects rebound, passes sideways."
32:06,"Minute 32:06. Crowd reacts intensely."
32:07,"Haaland drives forward, blocked by Bastoni."
32:08,"Minute 32:08. Pep furious."
32:09,"City recycle possession calmly."
32:10,"32:10 minutes gone. Fans buzzing at every touch."
32:11,"Walker drives forward, cross blocked."
32:12,"Minute 32:12. Crowd reacts wildly."
32:13,"De Bruyne dribbles, blocked by Inter defense."
32:14,"Minute 32:14. Still 0-0."
32:15,"Rodri long ball, intercepted by Inter."
32:16,"Minute 32:16. Pep gesturing furiously."
32:17,"City corner whipped in, cleared."
32:18,"Minute 32:18. Crowd reacts loudly."
32:19,"De Bruyne collects rebound, passes sideways."
32:20,"32:20 minutes gone. Tactical stalemate continues."
32:21,"Walker drives forward, cross blocked."
32:22,"Minute 32:22. Crowd intensity rising."
32:23,"Haaland tries through ball, blocked."
32:24,"Minute 32:24. Fans react wildly."
32:25,"City recycle possession calmly through midfield."
32:26,"32:26 minutes gone. Pep furious."
32:27,"De Bruyne dribbles, blocked instantly."
32:28,"Minute 32:28. Crowd groans."
32:29,"Rodri passes sideways, City retain possession."
32:30,"32:30 minutes gone. Still 0-0."
32:31,"Walker drives forward, cross blocked."
32:32,"Minute 32:32. Crowd reacting wildly."
32:33,"Corner City whipped in, cleared by Inter."
32:34,"Minute 32:34. Tactical war continues."
32:35,"De Bruyne collects rebound, passes sideways."
32:36,"Minute 32:36. Pep shouting instructions."
32:37,"Haaland drives forward, blocked by Bastoni."
32:38,"Minute 32:38. Crowd reacts intensely."
32:39,"City recycle possession, patience high."
32:40,"33:00 minutes gone. Fans buzzing non-stop."
33:01,"De Bruyne dribbles into box, blocked again."
33:02,"Minute 33:02. Crowd reacts wildly."
33:03,"Walker drives forward, cross blocked."
33:04,"Minute 33:04. Pep furious again."
33:05,"Haaland offside on quick counter."
33:06,"Minute 33:06. Crowd groans loudly."
33:07,"City recycle possession calmly through midfield."
33:08,"Minute 33:08. Still 0-0."
33:09,"De Bruyne dribbles, blocked instantly by Inter defense."
33:10,"33:10 minutes gone. Crowd reacts to every touch."
33:11,"Rodri long ball to Grealish, intercepted."
33:12,"Minute 33:12. Pep gesturing furiously."
33:13,"Walker drives forward, cross blocked."
33:14,"Minute 33:14. Fans react wildly."
33:15,"City corner whipped in, cleared by Inter."
33:16,"Minute 33:16. Crowd reacts loudly."
33:17,"De Bruyne collects rebound, passes sideways."
33:18,"Minute 33:18. Tactical stalemate continues."
33:19,"Haaland drives forward, blocked instantly."
33:20,"33:20 minutes gone. Pep furious at missed chance."
33:21,"City recycle possession, patience high."
33:22,"Minute 33:22. Crowd reacting intensely."
33:23,"Walker drives forward, cross blocked."
33:24,"Minute 33:24. Fans groaning loudly."
33:25,"De Bruyne dribbles into box, blocked."
33:26,"Minute 33:26. Still 0-0."
33:27,"Rodri passes sideways, City retain possession."
33:28,"Minute 33:28. Pep shouting instructions."
33:29,"Haaland offside on counterattack."
33:30,"35:00 minutes gone. Crowd intensity high. Still 0-0."
33:31,"City recycle possession calmly through midfield."
33:32,"Minute 33:32. Fans react to every touch."
33:33,"De Bruyne dribbles, blocked by Inter defense."
33:34,"Minute 33:34. Crowd groans at missed chance."
33:35,"Walker drives forward, cross blocked."
33:36,"Minute 33:36. Pep furious on sideline."
33:37,"Haaland tries through ball, intercepted by Bastoni."
33:38,"Minute 33:38. Crowd reacts loudly."
33:39,"Rodri switches play wide, cross blocked."
33:40,"Minute 33:40. Still 0-0, tension rising."
33:41,"City corner whipped in, cleared by Inter."
33:42,"Minute 33:42. Pep shouting instructions."
33:43,"De Bruyne collects rebound, passes sideways."
33:44,"Minute 33:44. Fans buzzing at midfield action."
33:45,"Walker drives forward, blocked by defense."
33:46,"Minute 33:46. Crowd reacts wildly."
33:47,"Haaland shot attempt blocked by Onana."
33:48,"Minute 33:48. Pep furious again."
33:49,"City recycles possession through midfield."
33:50,"Minute 33:50. Crowd intensity rising."
33:51,"De Bruyne dribbles, blocked by Inter defense."
33:52,"Minute 33:52. Fans groan at missed opportunity."
33:53,"Rodri passes sideways, City retain possession."
33:54,"Minute 33:54. Pep gesturing furiously."
33:55,"Walker drives forward, cross blocked."
33:56,"Minute 33:56. Crowd reacts loudly."
33:57,"City corner whipped in, header cleared."
33:58,"Minute 33:58. Tactical stalemate continues."
33:59,"De Bruyne collects rebound, passes sideways."
34:00,"Minute 34:00. Crowd reacts wildly."
34:01,"Haaland drives forward, blocked by Bastoni."
34:02,"Minute 34:02. Fans groaning loudly."
34:03,"City recycle possession calmly."
34:04,"Minute 34:04. Pep shouting instructions."
34:05,"Walker drives forward, cross blocked."
34:06,"Minute 34:06. Crowd reacts intensely."
34:07,"De Bruyne dribbles into box, blocked by Inter defense."
34:08,"Minute 34:08. Crowd reacts wildly."
34:09,"Rodri long ball, intercepted by Inter."
34:10,"Minute 34:10. Pep gesturing furiously."
34:11,"City corner whipped in, cleared by Inter."
34:12,"Minute 34:12. Fans react loudly."
34:13,"De Bruyne collects rebound, passes sideways."
34:14,"Minute 34:14. Tactical stalemate continues."
34:15,"Haaland tries through ball, blocked."
34:16,"Minute 34:16. Crowd intensity rises."
34:17,"City recycle possession calmly."
34:18,"Minute 34:18. Pep furious at missed chance."
34:19,"Walker drives forward, cross blocked."
34:20,"Minute 34:20. Crowd reacting wildly."
34:21,"De Bruyne dribbles, blocked by Inter defense."
34:22,"Minute 34:22. Fans groan loudly."
34:23,"Rodri passes sideways, City retain possession."
34:24,"Minute 34:24. Pep shouting instructions."
34:25,"City corner whipped in, cleared by Inter defenders."
34:26,"Minute 34:26. Crowd reacts wildly."
34:27,"Haaland shot attempt blocked by Bastoni."
34:28,"Minute 34:28. Fans reacting loudly."
34:29,"De Bruyne collects rebound, passes sideways."
34:30,"Minute 34:30. Crowd buzzing at midfield play."
34:31,"Walker drives forward, cross blocked."
34:32,"Minute 34:32. Pep furious again."
34:33,"City recycles possession calmly through midfield."
34:34,"Minute 34:34. Crowd reacts intensely."
34:35,"Haaland tries shot, blocked by Onana."
34:36,"Minute 34:36. Fans groaning."
34:37,"Rodri switches play wide, cross blocked."
34:38,"Minute 34:38. Crowd reacts loudly."
34:39,"De Bruyne dribbles, blocked by Inter defense."
34:40,"Minute 34:40. Still 0-0."
34:41,"Walker drives forward, cross blocked."
34:42,"Minute 34:42. Crowd reacts wildly."
34:43,"City corner whipped in, header cleared."
34:44,"Minute 34:44. Pep shouting instructions."
34:45,"De Bruyne collects rebound, passes sideways."
34:46,"Minute 34:46. Fans buzzing intensely."
34:47,"Haaland drives forward, blocked by Bastoni."
34:48,"Minute 34:48. Crowd groans."
34:49,"City recycles possession calmly."
34:50,"Minute 34:50. Pep furious."
34:51,"Walker drives forward, cross blocked."
34:52,"Minute 34:52. Crowd reacting wildly."
34:53,"De Bruyne dribbles into box, blocked."
34:54,"Minute 34:54. Fans groaning loudly."
34:55,"Rodri passes sideways, City retain possession."
34:56,"Minute 34:56. Crowd reacts intensely."
34:57,"City corner whipped in, cleared by Inter."
34:58,"Minute 34:58. Tactical stalemate continues."
34:59,"De Bruyne collects rebound, passes sideways."
35:00,"35:00 minutes gone. Still 0-0. Crowd intensity high."
timestamp,text
35:01,"City possession, probing through midfield cautiously."
35:02,"Minute 35:02. Crowd reacts to every touch."
35:03,"De Bruyne dribbles, blocked by Inter defense."
35:04,"Minute 35:04. Fans groan at missed chance."
35:05,"Walker overlaps, cross blocked."
35:06,"Minute 35:06. Pep shouting instructions."
35:07,"Haaland tries shot from distance, blocked by Onana."
35:08,"Minute 35:08. Crowd reacts wildly."
35:09,"Rodri switches play, cross blocked again."
35:10,"35:10 minutes gone. Still 0-0."
35:11,"City corner whipped in, cleared by Inter defenders."
35:12,"Minute 35:12. Pep furious at wasted chance."
35:13,"De Bruyne collects rebound, passes sideways."
35:14,"Minute 35:14. Fans buzzing at midfield action."
35:15,"Walker drives forward, blocked by defense."
35:16,"Minute 35:16. Crowd reacts wildly."
35:17,"Haaland tries through ball, intercepted by Bastoni."
35:18,"Minute 35:18. Crowd reacts loudly."
35:19,"Rodri passes sideways, City retain possession."
35:20,"35:20 minutes gone. Tactical stalemate continues."
35:21,"De Bruyne dribbles into box, blocked by Inter defense."
35:22,"Minute 35:22. Crowd groans."
35:23,"Walker drives forward, cross blocked."
35:24,"Minute 35:24. Pep shouting instructions."
35:25,"Haaland offside on counterattack."
35:26,"Minute 35:26. Fans react loudly."
35:27,"City recycle possession calmly through midfield."
35:28,"Minute 35:28. Crowd reacting intensely."
35:29,"De Bruyne dribbles, blocked by Bastoni."
35:30,"35:30 minutes gone. Still 0-0."
35:31,"Walker drives forward, cross blocked."
35:32,"Minute 35:32. Crowd reacts wildly."
35:33,"City corner whipped in, header cleared by Inter."
35:34,"Minute 35:34. Tactical stalemate continues."
35:35,"De Bruyne collects rebound, passes sideways."
35:36,"Minute 35:36. Pep shouting instructions."
35:37,"Haaland drives forward, blocked by Bastoni."
35:38,"Minute 35:38. Crowd reacts loudly."
35:39,"Rodri switches play, cross blocked."
35:40,"36:00 minutes gone. Crowd intensity rising."
36:01,"Walker drives forward, cross blocked again."
36:02,"Minute 36:02. Fans react wildly."
36:03,"City corner whipped in, cleared by Inter defenders."
36:04,"Minute 36:04. Pep furious at missed chance."
36:05,"De Bruyne collects rebound, passes sideways."
36:06,"Minute 36:06. Crowd buzzing."
36:07,"Haaland tries shot, blocked by Onana."
36:08,"Minute 36:08. Fans react loudly."
36:09,"Rodri passes sideways, City retain possession."
36:10,"36:10 minutes gone. Still 0-0."
36:11,"Walker drives forward, cross blocked."
36:12,"Minute 36:12. Crowd groans at blocked play."
36:13,"De Bruyne dribbles into box, blocked again."
36:14,"Minute 36:14. Pep gesturing furiously."
36:15,"City recycle possession calmly."
36:16,"Minute 36:16. Crowd reacts wildly."
36:17,"Haaland tries through ball, blocked by Bastoni."
36:18,"Minute 36:18. Fans groaning."
36:19,"Rodri long ball, intercepted by Inter."
36:20,"36:20 minutes gone. Tactical stalemate continues."
36:21,"De Bruyne collects rebound, passes sideways."
36:22,"Minute 36:22. Pep shouting instructions."
36:23,"Walker drives forward, cross blocked."
36:24,"Minute 36:24. Crowd reacts intensely."
36:25,"Haaland shot attempt blocked by Onana."
36:26,"Minute 36:26. Crowd reacts loudly."
36:27,"City recycle possession calmly."
36:28,"Minute 36:28. Fans buzzing at every touch."
36:29,"De Bruyne dribbles, blocked by Inter defense."
36:30,"36:30 minutes gone. Still 0-0."
36:31,"Walker drives forward, cross blocked."
36:32,"Minute 36:32. Crowd reacting wildly."
36:33,"City corner whipped in, header cleared."
36:34,"Minute 36:34. Tactical war continues."
36:35,"De Bruyne collects rebound, passes sideways."
36:36,"Minute 36:36. Pep shouting instructions."
36:37,"Haaland drives forward, blocked by Bastoni."
36:38,"Minute 36:38. Crowd groans loudly."
36:39,"Rodri passes sideways, City retain possession."
36:40,"37:00 minutes gone. Crowd intensity rising."
37:01,"Walker drives forward, cross blocked."
37:02,"Minute 37:02. Fans react wildly."
37:03,"De Bruyne dribbles, blocked by Inter defense."
37:04,"Minute 37:04. Crowd reacts intensely."
37:05,"City corner whipped in, cleared by Inter defenders."
37:06,"Minute 37:06. Pep furious at wasted chance."
37:07,"Haaland tries through ball, blocked by Bastoni."
37:08,"Minute 37:08. Fans groaning."
37:09,"Rodri passes sideways, City retain possession."
37:10,"37:10 minutes gone. Tactical stalemate continues."
37:11,"De Bruyne dribbles into box, blocked."
37:12,"Minute 37:12. Crowd reacts wildly."
37:13,"Walker drives forward, cross blocked."
37:14,"Minute 37:14. Pep shouting instructions."
37:15,"Haaland offside on counterattack."
37:16,"Minute 37:16. Crowd reacts loudly."
37:17,"City recycle possession calmly through midfield."
37:18,"Minute 37:18. Crowd intensity rising."
37:19,"De Bruyne dribbles, blocked by Bastoni."
37:20,"37:20 minutes gone. Fans groaning at missed chances."
37:21,"Walker drives forward, cross blocked."
37:22,"Minute 37:22. Crowd reacts wildly."
37:23,"City corner whipped in, header cleared."
37:24,"Minute 37:24. Tactical stalemate continues."
37:25,"De Bruyne collects rebound, passes sideways."
37:26,"Minute 37:26. Pep shouting instructions."
37:27,"Haaland drives forward, blocked by Bastoni."
37:28,"Minute 37:28. Crowd reacts loudly."
37:29,"Rodri switches play, cross blocked."
37:30,"37:30 minutes gone. Still 0-0. Crowd intensity high."
37:31,"City recycle possession calmly through midfield."
37:32,"Minute 37:32. Crowd reacting intensely."
37:33,"De Bruyne dribbles, blocked by Inter defense."
37:34,"Minute 37:34. Fans groan at missed chance."
37:35,"Walker drives forward, cross blocked."
37:36,"Minute 37:36. Pep shouting instructions."
37:37,"Haaland shot blocked by Onana."
37:38,"Minute 37:38. Crowd reacts loudly."
37:39,"Rodri passes sideways, City retain possession."
37:40,"38:00 minutes gone. Still 0-0."
38:01,"De Bruyne dribbles into box, blocked by Bastoni."
38:02,"Minute 38:02. Crowd groans."
38:03,"Walker drives forward, cross blocked."
38:04,"Minute 38:04. Pep gesturing furiously."
38:05,"City corner whipped in, cleared by Inter defenders."
38:06,"Minute 38:06. Crowd reacts loudly."
38:07,"Haaland drives forward, blocked by Bastoni."
38:08,"Minute 38:08. Fans buzzing intensely."
38:09,"Rodri passes sideways, City retain possession."
38:10,"38:10 minutes gone. Tactical stalemate continues."
38:11,"De Bruyne dribbles, blocked by Inter defense."
38:12,"Minute 38:12. Crowd reacts wildly."
38:13,"Walker drives forward, cross blocked."
38:14,"Minute 38:14. Pep shouting instructions."
38:15,"Haaland offside on counter."
38:16,"Minute 38:16. Crowd groans."
38:17,"City recycle possession calmly."
38:18,"Minute 38:18. Fans react intensely."
38:19,"De Bruyne dribbles, blocked by Bastoni."
38:20,"38:20 minutes gone. Still 0-0."
38:21,"Walker drives forward, cross blocked."
38:22,"Minute 38:22. Crowd reacting wildly."
38:23,"City corner whipped in, header cleared."
38:24,"Minute 38:24. Tactical stalemate continues."
38:25,"De Bruyne collects rebound, passes sideways."
38:26,"Minute 38:26. Pep shouting instructions."
38:27,"Haaland drives forward, blocked by Bastoni."
38:28,"Minute 38:28. Crowd groans."
38:29,"Rodri passes sideways, City retain possession."
38:30,"38:30 minutes gone. Fans buzzing intensely."
38:31,"Walker drives forward, cross blocked."
38:32,"Minute 38:32. Crowd reacts wildly."
38:33,"De Bruyne dribbles into box, blocked by Inter defense."
38:34,"Minute 38:34. Pep furious."
38:35,"City corner whipped in, cleared by Inter."
38:36,"Minute 38:36. Crowd reacts loudly."
38:37,"Haaland tries through ball, blocked."
38:38,"Minute 38:38. Fans groaning."
38:39,"Rodri passes sideways, City retain possession."
38:40,"39:00 minutes gone. Tactical stalemate continues."
39:01,"De Bruyne dribbles, blocked by Bastoni."
39:02,"Minute 39:02. Crowd reacts wildly."
39:03,"Walker drives forward, cross blocked."
39:04,"Minute 39:04. Pep shouting instructions."
39:05,"Haaland shot blocked by Onana."
39:06,"Minute 39:06. Crowd reacts loudly."
39:07,"City recycle possession calmly."
39:08,"Minute 39:08. Fans buzzing."
39:09,"De Bruyne dribbles into box, blocked."
39:10,"39:10 minutes gone. Still 0-0."
39:11,"Walker drives forward, cross blocked."
39:12,"Minute 39:12. Crowd groans at blocked play."
39:13,"City corner whipped in, cleared by Inter defenders."
39:14,"Minute 39:14. Pep shouting instructions."
39:15,"Haaland drives forward, blocked by Bastoni."
39:16,"Minute 39:16. Fans react loudly."
39:17,"Rodri passes sideways, City retain possession."
39:18,"Minute 39:18. Crowd reacting intensely."
39:19,"De Bruyne dribbles, blocked by Inter defense."
39:20,"39:20 minutes gone. Tactical stalemate continues."
39:21,"Walker drives forward, cross blocked."
39:22,"Minute 39:22. Crowd reacts wildly."
39:23,"City corner whipped in, header cleared."
39:24,"Minute 39:24. Pep shouting instructions."
39:25,"De Bruyne collects rebound, passes sideways."
39:26,"Minute 39:26. Fans buzzing intensely."
39:27,"Haaland drives forward, blocked by Bastoni."
39:28,"Minute 39:28. Crowd reacts loudly."
39:29,"Rodri switches play, cross blocked."
39:30,"39:30 minutes gone. Still 0-0."
39:31,"Walker drives forward, cross blocked."
39:32,"Minute 39:32. Crowd reacting wildly."
39:33,"De Bruyne dribbles into box, blocked by Inter defense."
39:34,"Minute 39:34. Pep furious."
39:35,"City corner whipped in, cleared by Inter."
39:36,"Minute 39:36. Crowd reacts loudly."
39:37,"Haaland tries through ball, blocked by Bastoni."
39:38,"Minute 39:38. Fans groaning."
39:39,"Rodri passes sideways, City retain possession."
39:40,"40:00 minutes gone. Crowd intensity high. Still 0-0."
timestamp,text
40:01,"City possession, probing midfield cautiously."
40:02,"Minute 40:02. Crowd reacts to every touch."
40:03,"De Bruyne dribbles, blocked by Inter defense."
40:04,"Minute 40:04. Fans groan at missed chance."
40:05,"Walker overlaps, cross blocked."
40:06,"Minute 40:06. Pep shouting instructions."
40:07,"Haaland shot blocked by Onana."
40:08,"Minute 40:08. Crowd reacts loudly."
40:09,"Rodri passes sideways, City retain possession."
40:10,"40:10 minutes gone. Still 0-0."
40:11,"De Bruyne dribbles into box, blocked by Bastoni."
40:12,"Minute 40:12. Crowd groans."
40:13,"Walker drives forward, cross blocked."
40:14,"Minute 40:14. Pep gesturing furiously."
40:15,"City corner whipped in, cleared by Inter defenders."
40:16,"Minute 40:16. Crowd reacts loudly."
40:17,"Haaland drives forward, blocked by Bastoni."
40:18,"Minute 40:18. Fans buzzing intensely."
40:19,"Rodri passes sideways, City retain possession."
40:20,"40:20 minutes gone. Tactical stalemate continues."
40:21,"De Bruyne dribbles, blocked by Inter defense."
40:22,"Minute 40:22. Crowd reacts wildly."
40:23,"Walker drives forward, cross blocked."
40:24,"Minute 40:24. Pep shouting instructions."
40:25,"Haaland offside on counter."
40:26,"Minute 40:26. Crowd groans."
40:27,"City recycle possession calmly through midfield."
40:28,"Minute 40:28. Crowd intensity rising."
40:29,"De Bruyne dribbles, blocked by Bastoni."
40:30,"40:30 minutes gone. Still 0-0."
40:31,"Walker drives forward, cross blocked."
40:32,"Minute 40:32. Crowd reacts wildly."
40:33,"City corner whipped in, header cleared."
40:34,"Minute 40:34. Tactical stalemate continues."
40:35,"De Bruyne collects rebound, passes sideways."
40:36,"Minute 40:36. Pep shouting instructions."
40:37,"Haaland drives forward, blocked by Bastoni."
40:38,"Minute 40:38. Crowd reacts loudly."
40:39,"Rodri passes sideways, City retain possession."
40:40,"41:00 minutes gone. Crowd intensity rising."
41:01,"Walker drives forward, cross blocked."
41:02,"Minute 41:02. Fans react wildly."
41:03,"De Bruyne dribbles, blocked by Inter defense."
41:04,"Minute 41:04. Crowd reacts intensely."
41:05,"City corner whipped in, cleared by Inter defenders."
41:06,"Minute 41:06. Pep furious at missed chance."
41:07,"Haaland tries through ball, blocked."
41:08,"Minute 41:08. Fans groaning."
41:09,"Rodri passes sideways, City retain possession."
41:10,"41:10 minutes gone. Tactical stalemate continues."
41:11,"De Bruyne dribbles into box, blocked."
41:12,"Minute 41:12. Crowd reacts wildly."
41:13,"Walker drives forward, cross blocked."
41:14,"Minute 41:14. Pep shouting instructions."
41:15,"Haaland offside on counterattack."
41:16,"Minute 41:16. Crowd reacts loudly."
41:17,"City recycle possession calmly through midfield."
41:18,"Minute 41:18. Crowd intensity rising."
41:19,"De Bruyne dribbles, blocked by Bastoni."
41:20,"41:20 minutes gone. Fans groaning at missed chances."
41:21,"Walker drives forward, cross blocked."
41:22,"Minute 41:22. Crowd reacts wildly."
41:23,"City corner whipped in, header cleared."
41:24,"Minute 41:24. Tactical stalemate continues."
41:25,"De Bruyne collects rebound, passes sideways."
41:26,"Minute 41:26. Pep shouting instructions."
41:27,"Haaland drives forward, blocked by Bastoni."
41:28,"Minute 41:28. Crowd reacts loudly."
41:29,"Rodri switches play, cross blocked."
41:30,"41:30 minutes gone. Still 0-0."
41:31,"Walker drives forward, cross blocked."
41:32,"Minute 41:32. Crowd reacting wildly."
41:33,"De Bruyne dribbles into box, blocked by Inter defense."
41:34,"Minute 41:34. Pep furious."
41:35,"City corner whipped in, cleared by Inter."
41:36,"Minute 41:36. Crowd reacts loudly."
41:37,"Haaland tries through ball, blocked by Bastoni."
41:38,"Minute 41:38. Fans groaning."
41:39,"Rodri passes sideways, City retain possession."
41:40,"42:00 minutes gone. Tactical stalemate continues."
42:01,"De Bruyne dribbles, blocked by Bastoni."
42:02,"Minute 42:02. Crowd reacts wildly."
42:03,"Walker drives forward, cross blocked."
42:04,"Minute 42:04. Pep shouting instructions."
42:05,"Haaland shot blocked by Onana."
42:06,"Minute 42:06. Crowd reacts loudly."
42:07,"City recycle possession calmly."
42:08,"Minute 42:08. Fans buzzing."
42:09,"De Bruyne dribbles into box, blocked."
42:10,"42:10 minutes gone. Still 0-0."
42:11,"Walker drives forward, cross blocked."
42:12,"Minute 42:12. Crowd groans at blocked play."
42:13,"City corner whipped in, cleared by Inter defenders."
42:14,"Minute 42:14. Pep shouting instructions."
42:15,"Haaland drives forward, blocked by Bastoni."
42:16,"Minute 42:16. Fans react loudly."
42:17,"Rodri passes sideways, City retain possession."
42:18,"Minute 42:18. Crowd reacting intensely."
42:19,"De Bruyne dribbles, blocked by Inter defense."
42:20,"42:20 minutes gone. Tactical stalemate continues."
42:21,"Walker drives forward, cross blocked."
42:22,"Minute 42:22. Crowd reacts wildly."
42:23,"City corner whipped in, header cleared."
42:24,"Minute 42:24. Pep shouting instructions."
42:25,"De Bruyne collects rebound, passes sideways."
42:26,"Minute 42:26. Fans buzzing intensely."
42:27,"Haaland drives forward, blocked by Bastoni."
42:28,"Minute 42:28. Crowd reacts loudly."
42:29,"Rodri switches play, cross blocked."
42:30,"42:30 minutes gone. Crowd intensity high. Still 0-0."
timestamp,text
42:31,"Walker drives forward, cross blocked."
42:32,"Minute 42:32. Crowd reacts wildly."
42:33,"De Bruyne dribbles into box, blocked by Inter defense."
42:34,"Minute 42:34. Pep furious."
42:35,"City corner whipped in, cleared by Inter defenders."
42:36,"Minute 42:36. Fans groaning."
42:37,"Haaland tries through ball, blocked by Bastoni."
42:38,"Minute 42:38. Crowd reacts loudly."
42:39,"Rodri passes sideways, City retain possession."
42:40,"43:00 minutes gone. Still 0-0."
43:01,"De Bruyne dribbles, blocked by Bastoni."
43:02,"Minute 43:02. Crowd reacts wildly."
43:03,"Walker drives forward, cross blocked."
43:04,"Minute 43:04. Pep shouting instructions."
43:05,"Haaland shot blocked by Onana."
43:06,"Minute 43:06. Fans buzzing intensely."
43:07,"City recycle possession calmly through midfield."
43:08,"Minute 43:08. Crowd reacts loudly."
43:09,"De Bruyne dribbles into box, blocked."
43:10,"43:10 minutes gone. Still 0-0."
43:11,"Walker drives forward, cross blocked."
43:12,"Minute 43:12. Crowd groans at blocked play."
43:13,"City corner whipped in, cleared by Inter defenders."
43:14,"Minute 43:14. Pep shouting instructions."
43:15,"Haaland drives forward, blocked by Bastoni."
43:16,"Minute 43:16. Fans react loudly."
43:17,"Rodri passes sideways, City retain possession."
43:18,"Minute 43:18. Crowd reacting intensely."
43:19,"De Bruyne dribbles, blocked by Inter defense."
